Ano,Localidade,Crimes de Ameaça ,Crimes de Estelionato ,Crimes de Estupro ,Crimes de Furto ,Crimes de Lesão Corporal ,Crimes de Roubo ,Furtos de Veículos ,Ocorrências Envolvendo Tráfico de Drogas ,Ocorrências Envolvendo Uso/Consumo de Drogas ,Perturbação do Sossego/Tranquilidade 
2023.0,Guamiranga,49.0,24.0,3.0,22.0,30.0,6.0,4.0,1.0,1.5,5.0
2018.0,Guapirama,70.0,5.0,2.0,30.0,28.0,9.0,2.0,3.0,7.0,31.0
2019.0,Guapirama,43.0,4.0,3.0,32.0,26.0,13.0,2.0,2.0,3.0,29.0
2020.0,Guapirama,54.0,14.0,5.0,27.0,26.0,3.0,4.0,3.0,3.0,21.0
2021.0,Guapirama,38.0,17.0,2.0,45.0,23.0,2.0,2.0,2.0,2.0,21.0
2022.0,Guapirama,34.0,17.0,4.0,42.0,21.0,5.0,3.0,1.0,3.0,17.0
2023.0,Guapirama,25.0,25.0,4.0,23.0,21.0,5.0,1.0,2.0,3.0,9.0
2018.0,Guaporema,27.0,14.0,1.0,22.0,16.0,2.0,1.5,2.0,1.0,3.0
2019.0,Guaporema,11.0,2.0,1.0,25.0,5.0,1.0,3.0,1.0,2.0,2.0
2020.0,Guaporema,10.0,14.0,1.0,27.0,16.0,1.0,1.0,2.0,2.0,3.0
2021.0,Guaporema,22.0,15.0,1.0,14.0,11.0,2.0,1.5,2.0,3.0,6.0
2022.0,Guaporema,14.0,14.0,2.0,12.0,11.0,1.0,1.0,2.0,3.0,2.0
2023.0,Guaporema,21.0,10.0,2.0,17.0,15.0,1.0,2.0,2.0,1.0,3.0
2018.0,Guaraci,22.0,7.0,4.0,74.0,27.0,7.0,2.0,6.0,3.0,1.0
2019.0,Guaraci,39.0,8.0,2.0,48.0,39.0,7.0,2.0,1.0,3.0,5.0
2020.0,Guaraci,30.0,14.0,2.0,34.0,16.0,3.0,2.0,3.0,4.0,5.0
2021.0,Guaraci,41.0,27.0,1.0,65.0,27.0,2.0,2.0,3.0,1.0,2.0
2022.0,Guaraci,44.0,41.0,5.0,64.0,28.0,3.0,5.0,2.0,3.0,3.0
2023.0,Guaraci,33.0,23.0,1.0,40.0,31.0,1.0,3.0,4.0,8.0,7.0
2018.0,Guaraniaçu,171.0,38.0,18.0,171.0,80.0,22.0,16.0,5.0,14.0,16.0
2019.0,Guaraniaçu,173.0,34.0,17.0,128.0,93.0,8.0,8.0,6.0,8.0,8.0
2020.0,Guaraniaçu,140.0,78.0,18.0,145.0,72.0,8.0,15.0,14.0,12.0,15.0
2021.0,Guaraniaçu,192.0,97.0,28.0,176.0,127.0,9.0,20.0,10.0,5.0,23.0
2022.0,Guaraniaçu,136.0,90.0,11.0,162.0,95.0,8.0,14.0,5.0,5.0,11.0
2023.0,Guaraniaçu,143.0,95.0,7.0,114.0,96.0,15.0,11.0,6.0,8.0,17.0
2018.0,Guarapuava,1.718,258.0,132.0,1.964,1.295,422.0,195.0,212.0,170.0,348.0
2019.0,Guarapuava,1.735,396.0,143.0,1.771,1.422,419.0,127.0,289.0,137.0,386.0
2020.0,Guarapuava,1.415,826.0,120.0,1.452,1.253,265.0,86.0,351.0,107.0,450.0
2021.0,Guarapuava,1.446,1.612,137.0,1.44,1.219,231.0,60.0,288.0,75.0,350.0
2022.0,Guarapuava,1.544,1.918,144.0,1.431,1.223,196.0,66.0,241.0,66.0,323.0
2023.0,Guarapuava,1.624,1.918,144.0,1.374,1.225,151.0,63.0,209.0,79.0,310.0
2018.0,Guaraqueçaba,119.0,4.0,8.0,80.0,23.0,2.0,1.0,2.0,23.0,51.0
2019.0,Guaraqueçaba,104.0,11.0,7.0,110.0,36.0,5.0,1.0,4.0,6.0,41.0
2020.0,Guaraqueçaba,101.0,24.0,8.0,78.0,50.0,2.0,1.0,4.0,16.0,65.0
2021.0,Guaraqueçaba,78.0,24.0,7.0,90.0,34.0,2.0,1.0,5.0,13.0,34.0
2022.0,Guaraqueçaba,78.0,36.0,5.0,66.0,42.0,2.0,1.0,4.0,4.0,40.0
2023.0,Guaraqueçaba,87.0,29.0,10.0,78.0,47.0,2.0,2.0,3.0,6.0,34.0
2018.0,Guaratuba,616.0,176.0,49.0,1.16,453.0,213.0,42.0,182.0,246.0,292.0
2019.0,Guaratuba,649.0,207.0,34.0,1.043,456.0,177.0,39.0,127.0,180.0,236.0
2020.0,Guaratuba,622.0,300.0,35.0,862.0,430.0,151.0,21.0,155.0,254.0,478.0
2021.0,Guaratuba,611.0,453.0,41.0,837.0,393.0,77.0,21.0,131.0,363.0,462.0
2022.0,Guaratuba,708.0,626.0,32.0,1.082,454.0,73.0,35.0,108.0,161.0,695.0
2023.0,Guaratuba,733.0,680.0,38.0,1.027,486.0,111.0,19.0,88.0,209.0,633.0
2018.0,Guaíra,299.0,78.0,27.0,479.0,225.0,141.0,114.0,119.0,61.0,29.0
2019.0,Guaíra,342.0,75.0,32.0,382.0,248.0,142.0,62.0,129.0,58.0,68.0
2020.0,Guaíra,238.0,133.0,28.0,364.0,229.0,77.0,46.0,174.0,67.0,28.0
2021.0,Guaíra,228.0,208.0,18.0,372.0,191.0,116.0,29.0,110.0,37.0,53.0
2022.0,Guaíra,306.0,307.0,33.0,349.0,245.0,100.0,42.0,141.0,56.0,59.0
2023.0,Guaíra,382.0,341.0,20.0,322.0,286.0,67.0,45.0,157.0,45.0,59.0
2018.0,Honório Serpa,35.0,4.0,1.0,96.0,29.0,3.0,2.0,1.0,3.0,6.0
2019.0,Honório Serpa,38.0,6.0,3.0,53.0,16.0,1.0,2.0,1.0,1.0,4.0
2020.0,Honório Serpa,37.0,10.0,5.0,45.0,23.0,1.0,1.0,1.0,1.0,5.0
2021.0,Honório Serpa,39.0,15.0,2.0,49.0,15.0,1.0,2.0,1.0,1.0,6.0
2022.0,Honório Serpa,48.0,13.0,2.0,39.0,18.0,1.0,1.0,1.0,1.0,3.0
2023.0,Honório Serpa,33.0,16.0,2.0,47.0,32.0,1.0,2.0,1.0,2.0,2.0
2018.0,Ibaiti,398.0,53.0,23.0,391.0,170.0,52.0,17.0,166.0,117.0,183.0
2019.0,Ibaiti,403.0,73.0,29.0,474.0,194.0,36.0,36.0,96.0,86.0,232.0
2020.0,Ibaiti,344.0,144.0,18.0,370.0,158.0,29.0,22.0,49.0,70.0,241.0
2021.0,Ibaiti,340.0,189.0,21.0,378.0,148.0,28.0,26.0,30.0,52.0,234.0
2022.0,Ibaiti,341.0,230.0,16.0,433.0,161.0,32.0,19.0,14.0,39.0,190.0
2023.0,Ibaiti,327.0,250.0,22.0,411.0,165.0,37.0,15.0,16.0,47.0,124.0
2018.0,Ibema,61.0,10.0,4.0,68.0,51.0,5.0,7.0,8.0,11.0,7.0
2019.0,Ibema,69.0,6.0,8.0,90.0,63.0,5.0,5.0,7.0,3.0,12.0
2020.0,Ibema,57.0,18.0,3.0,102.0,67.0,6.0,8.0,3.0,7.0,5.0
2021.0,Ibema,45.0,22.0,4.0,50.0,48.0,3.0,6.0,2.0,2.0,8.0
2022.0,Ibema,62.0,29.0,5.0,60.0,55.0,3.0,4.0,4.0,3.0,9.0
2023.0,Ibema,56.0,38.0,4.0,39.0,55.0,1.0,4.0,4.0,5.0,2.0
2018.0,Ibiporã,467.0,113.0,23.0,681.0,212.0,229.0,115.0,123.0,28.0,69.0
2019.0,Ibiporã,476.0,144.0,23.0,534.0,218.0,164.0,93.0,69.0,16.0,61.0
2020.0,Ibiporã,397.0,322.0,18.0,467.0,209.0,140.0,85.0,63.0,8.0,77.0
2021.0,Ibiporã,433.0,497.0,19.0,517.0,232.0,84.0,91.0,99.0,14.0,127.0
2022.0,Ibiporã,536.0,603.0,26.0,502.0,213.0,78.0,35.0,43.0,33.0,174.0
2023.0,Ibiporã,632.0,599.0,27.0,551.0,284.0,83.0,45.0,48.0,54.0,226.0
2018.0,Icaraíma,98.0,12.0,10.0,115.0,78.0,5.0,3.0,6.0,9.0,8.0
2019.0,Icaraíma,124.0,11.0,3.0,87.0,83.0,6.0,4.0,5.0,3.0,19.0
2020.0,Icaraíma,69.0,19.0,5.0,60.0,46.0,5.0,1.0,13.0,2.0,21.0
2021.0,Icaraíma,58.0,49.0,5.0,72.0,46.0,1.0,3.0,7.0,3.0,6.0
2022.0,Icaraíma,71.0,77.0,2.0,138.0,54.0,6.0,2.0,8.0,1.0,9.0
2023.0,Icaraíma,69.0,64.0,4.0,112.0,70.0,3.0,5.0,4.0,1.0,12.0
2018.0,Iguaraçu,47.0,5.0,3.0,73.0,27.0,10.0,5.0,2.0,2.0,4.0
2019.0,Iguaraçu,36.0,5.0,1.0,57.0,29.0,3.0,4.0,1.0,2.0,4.0
2020.0,Iguaraçu,33.0,16.0,5.0,41.0,20.0,6.0,4.0,14.0,2.0,6.0
2021.0,Iguaraçu,48.0,33.0,1.0,65.0,30.0,4.0,5.0,6.0,2.0,7.0
2022.0,Iguaraçu,42.0,45.0,5.0,67.0,31.0,4.0,3.0,6.0,2.0,10.0
2023.0,Iguaraçu,46.0,33.0,3.0,49.0,35.0,8.0,4.0,8.0,1.0,2.0
2018.0,Iguatu,18.0,1.0,1.0,13.0,17.0,2.0,1.0,1.0,1.0,1.0
2019.0,Iguatu,18.0,2.0,3.0,16.0,14.0,2.0,1.0,1.0,1.0,4.0
2020.0,Iguatu,24.0,5.0,1.0,8.0,19.0,2.0,1.0,1.0,1.0,5.0
2021.0,Iguatu,20.0,11.0,1.0,8.0,16.0,2.0,1.0,1.0,2.0,8.0
2022.0,Iguatu,19.0,9.0,1.0,6.0,11.0,2.0,1.0,1.0,1.0,3.0
2023.0,Iguatu,15.0,11.0,1.0,11.0,16.0,2.0,1.0,1.0,1.0,1.0
2018.0,Imbaú,45.0,13.0,10.0,149.0,55.0,41.0,8.0,8.0,6.0,5.0
2019.0,Imbaú,61.0,14.0,6.0,101.0,65.0,45.0,8.0,10.0,13.0,4.0
2020.0,Imbaú,54.0,24.0,6.0,84.0,45.0,42.0,8.0,1.0,4.0,5.0
2021.0,Imbaú,64.0,45.0,9.0,82.0,48.0,25.0,8.0,4.0,3.0,4.0
2022.0,Imbaú,71.0,67.0,7.0,79.0,56.0,17.0,7.0,8.0,4.0,9.0
2023.0,Imbaú,73.0,81.0,5.0,77.0,71.0,22.0,6.0,6.0,5.0,10.0
2018.0,Imbituva,361.0,40.0,19.0,283.0,172.0,40.0,13.0,14.0,24.0,35.0
2019.0,Imbituva,333.0,35.0,28.0,274.0,138.0,42.0,16.0,11.0,12.0,37.0
2020.0,Imbituva,240.0,108.0,19.0,193.0,112.0,16.0,14.0,3.0,20.0,50.0
2021.0,Imbituva,225.0,131.0,13.0,176.0,136.0,22.0,16.0,9.0,10.0,49.0
2022.0,Imbituva,209.0,119.0,9.0,188.0,111.0,20.0,19.0,5.0,3.0,33.0
2023.0,Imbituva,301.0,206.0,18.0,175.0,186.0,24.0,18.0,9.0,20.0,124.0
2018.0,Inajá,33.0,10.0,5.0,41.0,18.0,2.0,5.0,4.0,1.0,9.0
2019.0,Inajá,19.0,3.0,1.0,22.0,9.0,2.0,3.0,6.0,2.0,1.0
2020.0,Inajá,17.0,4.0,2.0,30.0,9.0,1.0,2.0,1.0,1.5,4.0
2021.0,Inajá,20.0,7.0,3.0,29.0,20.0,2.0,4.0,3.0,1.5,1.0
2022.0,Inajá,11.0,20.0,2.0,38.0,10.0,3.0,1.0,3.0,1.5,4.0
2023.0,Inajá,22.0,10.0,2.0,28.0,22.0,2.0,3.0,2.0,1.5,2.0
2018.0,Indianópolis,58.0,5.0,2.0,66.0,39.0,4.0,3.0,3.0,1.5,7.0
2019.0,Indianópolis,41.0,5.0,1.0,60.0,33.0,5.0,3.0,3.0,2.0,6.0
2020.0,Indianópolis,48.0,10.0,2.0,29.0,31.0,4.0,3.0,3.0,1.0,11.0
2021.0,Indianópolis,49.0,19.0,3.0,46.0,24.0,2.0,5.0,1.0,1.5,7.0
2022.0,Indianópolis,45.0,25.0,5.0,52.0,30.0,2.0,3.0,6.0,2.0,12.0
2023.0,Indianópolis,42.0,36.0,1.0,36.0,41.0,5.0,2.0,4.0,1.0,7.0
2018.0,Inácio Martins,47.0,6.0,4.0,43.0,32.0,5.0,2.0,4.0,14.0,8.0
2019.0,Inácio Martins,48.0,12.0,7.0,87.0,41.0,5.0,6.0,4.0,6.0,8.0
2020.0,Inácio Martins,65.0,16.0,2.0,82.0,46.0,7.0,3.0,2.0,2.0,25.0
2021.0,Inácio Martins,87.0,25.0,5.0,108.0,56.0,3.0,3.0,4.0,5.0,24.0
2022.0,Inácio Martins,60.0,32.0,9.0,85.0,45.0,7.0,6.0,3.0,2.0,14.0
2023.0,Inácio Martins,88.0,33.0,12.0,94.0,62.0,5.0,2.0,6.0,11.0,27.0
2018.0,Ipiranga,96.0,14.0,12.0,61.0,67.0,5.0,4.0,5.0,4.0,32.0
2019.0,Ipiranga,120.0,39.0,19.0,66.0,62.0,9.0,1.0,1.0,5.0,53.0
2020.0,Ipiranga,86.0,54.0,12.0,54.0,47.0,7.0,4.0,2.0,6.0,31.0
2021.0,Ipiranga,87.0,53.0,8.0,67.0,53.0,5.0,4.0,2.0,2.0,34.0
2022.0,Ipiranga,88.0,48.0,3.0,73.0,69.0,2.0,4.0,4.0,5.0,22.0
2023.0,Ipiranga,109.0,119.0,4.0,65.0,65.0,5.0,2.0,2.0,6.0,32.0
2018.0,Iporã,105.0,33.0,5.0,143.0,74.0,38.0,2.0,18.0,8.0,11.0
2019.0,Iporã,124.0,26.0,15.0,136.0,108.0,13.0,7.0,20.0,2.0,12.0
2020.0,Iporã,119.0,71.0,6.0,117.0,92.0,10.0,6.0,38.0,4.0,28.0
2021.0,Iporã,140.0,83.0,9.0,117.0,62.0,12.0,9.0,24.0,4.0,25.0
2022.0,Iporã,121.0,89.0,9.0,142.0,91.0,9.0,12.0,29.0,26.0,28.0
2023.0,Iporã,162.0,100.0,9.0,123.0,158.0,10.0,13.0,22.0,76.0,51.0
2018.0,Iracema do Oeste,21.0,3.0,2.0,20.0,10.0,1.0,2.0,1.0,1.0,6.0
2019.0,Iracema do Oeste,14.0,1.0,2.0,14.0,12.0,2.0,1.0,1.0,1.0,2.0
2020.0,Iracema do Oeste,11.0,6.0,2.0,13.0,10.0,2.0,3.0,2.0,1.0,5.0
2021.0,Iracema do Oeste,14.0,8.0,2.0,17.0,14.0,3.0,2.0,1.0,1.0,7.0
2022.0,Iracema do Oeste,26.0,9.0,2.0,26.0,13.0,7.0,2.0,1.0,1.0,3.0
2023.0,Iracema do Oeste,23.0,17.0,2.0,22.0,13.0,2.0,2.0,1.0,1.0,6.0
2018.0,Irati,699.0,92.0,31.0,696.0,430.0,129.0,37.0,17.0,30.0,178.0
2019.0,Irati,731.0,141.0,23.0,698.0,460.0,125.0,12.0,57.0,45.0,205.0
2020.0,Irati,538.0,232.0,27.0,567.0,330.0,77.0,18.0,59.0,49.0,179.0
2021.0,Irati,574.0,387.0,23.0,526.0,334.0,49.0,16.0,32.0,31.0,144.0
2022.0,Irati,578.0,454.0,37.0,457.0,322.0,55.0,34.0,40.0,28.0,224.0
2023.0,Irati,638.0,548.0,57.0,524.0,410.0,52.0,14.0,53.0,44.0,301.0
2018.0,Iretama,97.0,11.0,5.0,170.0,63.0,16.0,8.0,8.0,12.0,26.0
2019.0,Iretama,131.0,13.0,9.0,158.0,49.0,9.0,16.0,1.0,2.0,19.0
2020.0,Iretama,79.0,48.0,2.0,180.0,38.0,10.0,1.0,4.0,9.0,9.0
2021.0,Iretama,99.0,60.0,4.0,122.0,65.0,10.0,11.0,8.0,3.0,18.0
2022.0,Iretama,74.0,47.0,5.0,160.0,49.0,14.0,13.0,3.0,5.0,5.0
2023.0,Iretama,73.0,40.0,8.0,138.0,39.0,19.0,16.0,3.0,4.0,5.0
2018.0,Itaguajé,70.0,8.0,1.0,65.0,42.0,6.0,3.0,3.0,2.0,3.0
2019.0,Itaguajé,63.0,15.0,1.0,62.0,32.0,9.0,5.0,3.0,2.0,3.0
2020.0,Itaguajé,36.0,5.0,1.0,46.0,19.0,7.0,4.0,3.0,3.0,5.0
2021.0,Itaguajé,18.0,16.0,1.0,44.0,18.0,4.0,3.0,5.0,1.0,4.0
2022.0,Itaguajé,28.0,19.0,6.0,56.0,25.0,4.0,3.0,2.0,1.0,5.0
2023.0,Itaguajé,43.0,22.0,4.0,60.0,34.0,3.0,2.0,5.0,5.0,2.0
2018.0,Itaipulândia,108.0,17.0,13.0,140.0,70.0,17.0,7.0,2.0,5.0,37.0
2019.0,Itaipulândia,102.0,22.0,7.0,84.0,67.0,9.0,3.0,3.0,6.0,12.0
2020.0,Itaipulândia,127.0,18.0,7.0,62.0,66.0,7.0,4.0,9.0,6.0,31.0
2021.0,Itaipulândia,155.0,29.0,4.0,98.0,78.0,4.0,8.0,5.0,7.0,27.0
2022.0,Itaipulândia,111.0,68.0,6.0,128.0,58.0,4.0,12.0,8.0,6.0,20.0
2023.0,Itaipulândia,145.0,64.0,4.0,82.0,74.0,10.0,6.0,7.0,2.0,30.0
2018.0,Itambaracá,55.0,4.0,3.0,64.0,26.0,19.0,4.0,10.0,2.0,14.0
2019.0,Itambaracá,39.0,11.0,6.0,50.0,39.0,5.0,3.0,4.0,2.0,14.0
2020.0,Itambaracá,51.0,8.0,4.0,66.0,35.0,11.0,12.0,3.0,3.0,19.0
2021.0,Itambaracá,43.0,14.0,4.0,68.0,18.0,8.0,3.0,2.0,2.0,9.0
2022.0,Itambaracá,47.0,32.0,4.0,58.0,20.0,8.0,3.0,2.0,2.0,12.0
2023.0,Itambaracá,50.0,29.0,8.0,64.0,23.0,9.0,1.0,1.0,1.0,16.0
2018.0,Itambé,52.0,13.0,3.0,40.0,38.0,7.0,4.5,5.0,3.0,12.0
2019.0,Itambé,45.0,11.0,6.0,34.0,34.0,6.0,4.5,5.0,1.0,9.0
2020.0,Itambé,35.0,15.0,1.0,44.0,26.0,4.0,5.0,6.0,5.0,7.0
2021.0,Itambé,40.0,39.0,2.0,36.0,23.0,3.0,4.0,1.0,4.0,8.0
2022.0,Itambé,25.0,37.0,7.0,41.0,17.0,5.0,2.0,5.0,4.0,7.0
2023.0,Itambé,41.0,36.0,7.0,57.0,33.0,5.0,5.0,4.0,6.0,10.0
2018.0,Itapejara d'Oeste,122.0,16.0,11.0,154.0,71.0,5.0,25.0,5.0,7.0,20.0
2019.0,Itapejara d'Oeste,134.0,19.0,7.0,149.0,100.0,2.0,16.0,5.0,8.0,31.0
2020.0,Itapejara d'Oeste,175.0,57.0,7.0,119.0,102.0,5.0,8.0,9.0,19.0,47.0
2021.0,Itapejara d'Oeste,135.0,77.0,8.0,118.0,79.0,8.0,7.0,20.0,20.0,56.0
2022.0,Itapejara d'Oeste,131.0,68.0,13.0,158.0,107.0,4.0,15.0,18.0,22.0,31.0
2023.0,Itapejara d'Oeste,140.0,104.0,12.0,87.0,108.0,3.0,7.0,11.0,14.0,25.0
2018.0,Itaperuçu,202.0,17.0,17.0,154.0,123.0,90.0,22.0,3.0,10.0,40.0
2019.0,Itaperuçu,209.0,26.0,15.0,128.0,151.0,62.0,12.0,2.0,2.0,34.0
2020.0,Itaperuçu,175.0,81.0,16.0,146.0,130.0,34.0,19.0,4.0,1.0,24.0
2021.0,Itaperuçu,191.0,98.0,20.0,157.0,114.0,35.0,14.0,3.0,4.0,23.0
2022.0,Itaperuçu,169.0,149.0,15.0,113.0,145.0,26.0,11.0,3.0,1.0,49.0
2023.0,Itaperuçu,211.0,115.0,13.0,131.0,223.0,31.0,6.0,9.0,4.0,112.0
2018.0,Itaúna do Sul,38.0,4.0,2.0,50.0,26.0,9.0,5.0,5.0,3.0,1.0
2019.0,Itaúna do Sul,27.0,5.0,2.0,43.0,23.0,7.0,3.0,2.0,1.0,2.0
2020.0,Itaúna do Sul,23.0,4.0,2.0,25.0,24.0,6.0,1.0,2.0,2.5,6.0
2021.0,Itaúna do Sul,33.0,20.0,2.0,36.0,31.0,5.0,3.0,2.0,3.0,10.0
2022.0,Itaúna do Sul,50.0,11.0,1.0,46.0,25.0,6.0,3.0,1.0,2.5,18.0
2023.0,Itaúna do Sul,42.0,17.0,2.0,45.0,24.0,3.0,5.0,2.0,2.0,22.0
2018.0,Ivaiporã,381.0,64.0,19.0,509.0,198.0,38.0,33.0,62.0,94.0,57.0
2019.0,Ivaiporã,427.0,104.0,28.0,452.0,268.0,45.0,38.0,69.0,71.0,60.0
2020.0,Ivaiporã,376.0,544.0,16.0,293.0,254.0,32.0,25.0,90.0,91.0,93.0
2021.0,Ivaiporã,443.0,392.0,17.0,277.0,273.0,19.0,19.0,67.0,71.0,74.0
2022.0,Ivaiporã,386.0,416.0,22.0,415.0,258.0,30.0,31.0,64.0,56.0,120.0
2023.0,Ivaiporã,491.0,418.0,35.0,322.0,276.0,31.0,31.0,50.0,66.0,71.0
2018.0,Ivatuba,29.0,1.0,1.0,53.0,12.0,2.0,1.0,2.0,1.0,5.0
2019.0,Ivatuba,35.0,2.0,4.0,26.0,9.0,4.0,1.0,1.0,2.0,3.0
2020.0,Ivatuba,23.0,9.0,6.0,17.0,10.0,1.0,1.0,1.0,2.0,5.0
2021.0,Ivatuba,18.0,12.0,3.0,36.0,15.0,1.0,1.0,1.0,2.0,5.0
2022.0,Ivatuba,24.0,22.0,1.0,44.0,13.0,2.0,1.0,1.0,2.0,3.0
2023.0,Ivatuba,20.0,18.0,7.0,30.0,13.0,2.0,1.0,1.0,2.0,1.0
2018.0,Ivaté,29.0,2.0,8.0,47.0,32.0,5.0,2.0,2.0,3.0,3.0
2019.0,Ivaté,25.0,9.0,2.0,34.0,20.0,8.0,3.0,3.0,3.0,6.0
2020.0,Ivaté,29.0,21.0,1.0,36.0,22.0,6.0,1.0,3.0,3.0,16.0
2021.0,Ivaté,39.0,22.0,3.0,29.0,24.0,3.0,1.0,2.0,2.0,12.0
2022.0,Ivaté,40.0,30.0,3.0,23.0,26.0,3.0,1.0,5.0,3.0,5.0
2023.0,Ivaté,34.0,50.0,2.0,30.0,40.0,5.0,2.0,3.0,2.0,3.0
2018.0,Ivaí,112.0,6.0,8.0,64.0,75.0,14.0,2.0,1.0,5.0,25.0
2019.0,Ivaí,108.0,3.0,4.0,75.0,80.0,4.0,2.0,1.0,3.0,15.0
2020.0,Ivaí,96.0,30.0,5.0,44.0,66.0,5.0,7.0,1.0,7.0,27.0
2021.0,Ivaí,105.0,29.0,5.0,71.0,68.0,2.0,5.0,1.0,3.0,20.0
2022.0,Ivaí,100.0,52.0,4.0,72.0,71.0,6.0,2.0,4.0,4.0,13.0
2023.0,Ivaí,116.0,53.0,5.0,56.0,83.0,6.0,1.0,4.0,10.0,34.0
2018.0,Jaboti,51.0,10.0,7.0,36.0,25.0,4.0,1.0,1.0,4.0,35.0
2019.0,Jaboti,55.0,17.0,7.0,47.0,31.0,2.0,4.0,1.0,1.0,48.0
2020.0,Jaboti,47.0,18.0,2.0,46.0,24.0,1.0,5.0,1.0,5.0,54.0
2021.0,Jaboti,37.0,29.0,5.0,35.0,22.0,2.0,2.0,1.0,2.0,45.0
2022.0,Jaboti,55.0,30.0,5.0,25.0,31.0,2.0,2.0,1.0,2.0,36.0
2023.0,Jaboti,55.0,32.0,3.0,34.0,20.0,1.0,4.0,1.0,3.0,21.0
2018.0,Jacarezinho,549.0,160.0,23.0,839.0,218.0,105.0,36.0,129.0,73.0,301.0
2019.0,Jacarezinho,590.0,217.0,32.0,789.0,245.0,78.0,25.0,132.0,104.0,275.0
2020.0,Jacarezinho,505.0,277.0,20.0,485.0,219.0,63.0,21.0,218.0,109.0,265.0
2021.0,Jacarezinho,520.0,310.0,28.0,439.0,200.0,48.0,18.0,205.0,111.0,238.0
2022.0,Jacarezinho,588.0,387.0,23.0,633.0,216.0,66.0,23.0,54.0,67.0,177.0
2023.0,Jacarezinho,585.0,394.0,43.0,465.0,244.0,43.0,20.0,52.0,53.0,171.0
2018.0,Jaguapitã,119.0,20.0,11.0,163.0,87.0,25.0,16.0,22.0,12.0,8.0
2019.0,Jaguapitã,157.0,35.0,6.0,173.0,94.0,41.0,12.0,32.0,24.0,21.0
2020.0,Jaguapitã,111.0,74.0,8.0,149.0,61.0,7.0,13.0,32.0,19.0,25.0
2021.0,Jaguapitã,122.0,69.0,12.0,201.0,89.0,14.0,11.0,22.0,15.0,15.0
2022.0,Jaguapitã,174.0,144.0,11.0,169.0,96.0,20.0,11.0,17.0,6.0,21.0
2023.0,Jaguapitã,153.0,137.0,12.0,138.0,95.0,11.0,11.0,20.0,21.0,29.0
2018.0,Jaguariaíva,399.0,91.0,25.0,446.0,253.0,115.0,42.0,16.0,10.0,141.0
2019.0,Jaguariaíva,400.0,94.0,27.0,533.0,270.0,173.0,32.0,20.0,15.0,167.0
2020.0,Jaguariaíva,282.0,170.0,22.0,460.0,157.0,125.0,27.0,23.0,13.0,98.0
2021.0,Jaguariaíva,297.0,187.0,28.0,453.0,186.0,91.0,38.0,16.0,24.0,64.0
2022.0,Jaguariaíva,345.0,318.0,27.0,483.0,202.0,66.0,19.0,18.0,18.0,38.0
2023.0,Jaguariaíva,367.0,267.0,22.0,371.0,228.0,59.0,28.0,19.0,12.0,75.0
2018.0,Jandaia do Sul,259.0,78.0,17.0,280.0,136.0,32.0,36.0,53.0,71.0,79.0
2019.0,Jandaia do Sul,238.0,83.0,8.0,245.0,132.0,38.0,18.0,26.0,44.0,62.0
2020.0,Jandaia do Sul,248.0,108.0,15.0,246.0,164.0,26.0,20.0,29.0,33.0,90.0
2021.0,Jandaia do Sul,269.0,179.0,14.0,279.0,133.0,30.0,29.0,27.0,26.0,82.0
2022.0,Jandaia do Sul,261.0,239.0,19.0,325.0,176.0,31.0,33.0,18.0,13.0,72.0
2023.0,Jandaia do Sul,257.0,183.0,8.0,249.0,146.0,15.0,31.0,15.0,23.0,72.0
2018.0,Janiópolis,27.0,9.0,2.0,71.0,27.0,2.0,6.0,3.0,6.0,10.0
2019.0,Janiópolis,41.0,14.0,4.0,87.0,39.0,6.0,3.0,5.0,5.0,10.0
2020.0,Janiópolis,40.0,7.0,4.0,62.0,30.0,10.0,3.0,6.0,1.0,3.0
2021.0,Janiópolis,34.0,28.0,2.0,62.0,26.0,8.0,3.0,3.0,2.0,5.0
2022.0,Janiópolis,53.0,37.0,4.0,70.0,32.0,16.0,6.0,2.0,6.0,13.0
2023.0,Janiópolis,35.0,40.0,4.0,88.0,27.0,3.0,5.0,3.0,1.0,10.0
2018.0,Japira,50.0,11.0,5.0,51.0,24.0,6.0,2.0,2.0,4.0,66.0
2019.0,Japira,39.0,14.0,7.0,57.0,34.0,2.0,1.0,5.0,9.0,52.0
2020.0,Japira,45.0,16.0,4.0,48.0,28.0,3.0,2.0,8.0,8.0,49.0
2021.0,Japira,38.0,27.0,2.0,44.0,22.0,4.0,1.0,5.0,7.0,47.0
2022.0,Japira,49.0,30.0,2.0,37.0,32.0,2.0,4.0,6.0,15.0,37.0
2023.0,Japira,50.0,52.0,2.0,43.0,30.0,4.0,2.0,5.0,19.0,12.0
2018.0,Japurá,62.0,9.0,5.0,61.0,41.0,5.0,9.0,4.0,7.0,14.0
2019.0,Japurá,64.0,15.0,4.0,52.0,44.0,1.0,5.0,1.0,1.0,10.0
2020.0,Japurá,75.0,16.0,4.0,61.0,43.0,2.0,5.0,9.0,3.0,10.0
2021.0,Japurá,48.0,48.0,2.0,55.0,46.0,3.0,2.0,6.0,3.0,6.0
2022.0,Japurá,54.0,61.0,2.0,59.0,33.0,3.0,4.0,8.0,2.0,11.0
2023.0,Japurá,55.0,74.0,2.0,53.0,43.0,8.0,5.0,8.0,3.0,3.0
